rideable_type,started_at,start_date,start_day_of_the_week,start_time,ended_at,end_date,end_day_of_the_week,end_time,start_station_name,end_station_name
electric_bike,3/19/2024 13:08,3/19/2024,Tuesday,13:08:00,3/19/2024 13:08,3/19/2024,Tuesday,13:08:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,3/12/2024 15:30,3/12/2024,Tuesday,15:30:00,3/12/2024 15:36,3/12/2024,Tuesday,15:36:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,3/25/2024 18:51,3/25/2024,Monday,18:51:00,3/25/2024 18:54,3/25/2024,Monday,18:54:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,3/22/2024 20:47,3/22/2024,Friday,20:47:00,3/22/2024 23:43,3/22/2024,Friday,23:43:00,Buckingham Fountain,Michigan Ave & Ida B Wells Dr
electric_bike,3/26/2024 13:33,3/26/2024,Tuesday,13:33:00,3/26/2024 13:49,3/26/2024,Tuesday,13:49:00,Racine Ave & 13th St,Michigan Ave & Ida B Wells Dr
electric_bike,3/10/2024 16:06,3/10/2024,Sunday,16:06:00,3/10/2024 16:09,3/10/2024,Sunday,16:09:00,Buckingham Fountain,Michigan Ave & Ida B Wells Dr
classic_bike,3/25/2024 17:29,3/25/2024,Monday,17:29:00,3/25/2024 17:37,3/25/2024,Monday,17:37:00,Clinton St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/8/2024 23:57,3/8/2024,Friday,23:57:00,3/9/2024 0:03,3/9/2024,Saturday,0:03:00,Franklin St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/31/2024 11:06,3/31/2024,Sunday,11:06:00,3/31/2024 12:14,3/31/2024,Sunday,12:14:00,Michigan Ave & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,3/5/2024 13:04,3/5/2024,Tuesday,13:04:00,3/5/2024 13:28,3/5/2024,Tuesday,13:28:00,Millennium Park,Michigan Ave & Ida B Wells Dr
classic_bike,3/13/2024 7:37,3/13/2024,Wednesday,7:37:00,3/13/2024 7:52,3/13/2024,Wednesday,7:52:00,Burnham Harbor,Michigan Ave & Ida B Wells Dr
electric_bike,3/11/2024 14:12,3/11/2024,Monday,14:12:00,3/11/2024 14:16,3/11/2024,Monday,14:16:00,Franklin St & Adams St (Temp),Michigan Ave & Ida B Wells Dr
electric_bike,3/2/2024 17:46,3/2/2024,Saturday,17:46:00,3/2/2024 17:59,3/2/2024,Saturday,17:59:00,LaSalle St & Illinois St,Michigan Ave & Ida B Wells Dr
classic_bike,3/18/2024 11:20,3/18/2024,Monday,11:20:00,3/18/2024 11:42,3/18/2024,Monday,11:42:00,LaSalle St & Illinois St,Michigan Ave & Ida B Wells Dr
classic_bike,3/18/2024 11:22,3/18/2024,Monday,11:22:00,3/18/2024 11:42,3/18/2024,Monday,11:42:00,LaSalle St & Illinois St,Michigan Ave & Ida B Wells Dr
classic_bike,3/2/2024 17:46,3/2/2024,Saturday,17:46:00,3/2/2024 17:59,3/2/2024,Saturday,17:59:00,LaSalle St & Illinois St,Michigan Ave & Ida B Wells Dr
electric_bike,3/15/2024 13:52,3/15/2024,Friday,13:52:00,3/15/2024 14:00,3/15/2024,Friday,14:00:00,Desplaines St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/2/2024 17:54,3/2/2024,Saturday,17:54:00,3/2/2024 17:57,3/2/2024,Saturday,17:57:00,State St & Van Buren St,Michigan Ave & Ida B Wells Dr
electric_bike,3/10/2024 0:01,3/10/2024,Sunday,0:01:00,3/10/2024 0:06,3/10/2024,Sunday,0:06:00,Desplaines St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
electric_bike,3/4/2024 11:21,3/4/2024,Monday,11:21:00,3/4/2024 11:42,3/4/2024,Monday,11:42:00,Rush St & Hubbard St,Michigan Ave & Ida B Wells Dr
electric_bike,3/6/2024 11:23,3/6/2024,Wednesday,11:23:00,3/6/2024 11:39,3/6/2024,Wednesday,11:39:00,Rush St & Hubbard St,Michigan Ave & Ida B Wells Dr
classic_bike,3/12/2024 13:24,3/12/2024,Tuesday,13:24:00,3/12/2024 13:35,3/12/2024,Tuesday,13:35:00,Rush St & Hubbard St,Michigan Ave & Ida B Wells Dr
classic_bike,3/12/2024 13:34,3/12/2024,Tuesday,13:34:00,3/12/2024 14:22,3/12/2024,Tuesday,14:22:00,DuSable Lake Shore Dr & Wellington Ave,Michigan Ave & Ida B Wells Dr
classic_bike,3/12/2024 13:06,3/12/2024,Tuesday,13:06:00,3/12/2024 13:45,3/12/2024,Tuesday,13:45:00,New St & Illinois St,Michigan Ave & Ida B Wells Dr
classic_bike,3/12/2024 13:06,3/12/2024,Tuesday,13:06:00,3/12/2024 13:45,3/12/2024,Tuesday,13:45:00,New St & Illinois St,Michigan Ave & Ida B Wells Dr
electric_bike,3/27/2024 17:02,3/27/2024,Wednesday,17:02:00,3/27/2024 17:10,3/27/2024,Wednesday,17:10:00,Wells St & Hubbard St,Michigan Ave & Ida B Wells Dr
classic_bike,3/30/2024 13:58,3/30/2024,Saturday,13:58:00,3/30/2024 14:37,3/30/2024,Saturday,14:37:00,Sedgwick St & North Ave,Michigan Ave & Ida B Wells Dr
classic_bike,3/7/2024 8:54,3/7/2024,Thursday,8:54:00,3/7/2024 9:07,3/7/2024,Thursday,9:07:00,Calumet Ave & 18th St,Michigan Ave & Ida B Wells Dr
classic_bike,3/3/2024 14:26,3/3/2024,Sunday,14:26:00,3/3/2024 14:47,3/3/2024,Sunday,14:47:00,Ashland Ave & Division St,Michigan Ave & Ida B Wells Dr
electric_bike,3/11/2024 10:48,3/11/2024,Monday,10:48:00,3/11/2024 10:54,3/11/2024,Monday,10:54:00,Wabash Ave & Grand Ave,Michigan Ave & Ida B Wells Dr
